Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
157.240.15.60-192.168.0.9-443-51338-6,192.168.0.9,51338,157.240.15.60,443,6,26-05-2021 20:27,65246824,14,19,3404,812,1360,0,243.1428571,434.4224915,244,0,42.73684211,77.86230161,64.61617197,0.505771745,2038963.25,8569245.005,4.50E+07,1,4.55E+07,3496203.231,1.25E+07,4.50E+07,9,6.52E+07,3624823.556,1.13E+07,4.51E+07,1,0,0,0,0,316,404,0.214569831,0.291201914,0,1360,124,296.5508797,87942.42424,0,1,0,0,0,0,0,0,1,127.7575758,243.1428571,42.73684211,0,0,0,0,0,0,14,3404,19,812,-1,286,8,0,299070,349210.3407,545999,52141,3.23E+07,1.79E+07,4.50E+07,1.97E+07,No Label
157.240.15.60-192.168.0.9-443-51338-6,192.168.0.9,51338,157.240.15.60,443,6,26-05-2021 20:28,564,1,1,0,0,0,0,0,0,0,0,0,0,0,3546.099291,564,0,564,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1773.049645,1773.049645,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.1-224.0.0.1-0-0-0,192.168.0.1,0,224.0.0.1,0,0,26-05-2021 20:26,119828089,2,1,0,0,0,0,0,0,0,0,0,0,0,0.025035866,5.99E+07,2226.679254,5.99E+07,5.99E+07,5.99E+07,5.99E+07,0,5.99E+07,5.99E+07,0,0,0,0,0,0,0,0,0,0,0,0.016690577,0.008345289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,5.99E+07,2226.679254,5.99E+07,5.99E+07,No Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,26-05-2021 20:27,119312509,61,1,0,0,0,0,0,0,0,0,0,0,0,0.519643753,1955942.77,294636.7989,2049570,553587,1.18E+08,1971959.117,269015.0004,2049570,553587,0,0,0,0,0,0,0,0,0,0,0,0.511262403,0.008381351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.9-13.35.238.152-51324-443-6,192.168.0.9,51324,13.35.238.152,443,6,26-05-2021 20:27,104978468,4,6,2,64,1,0,0.5,0.577350269,39,0,10.66666667,16.82458519,0.628700354,0.095257629,1.17E+07,1.95E+07,4.50E+07,1,6.00E+07,2.00E+07,2.29E+07,4.50E+07,212,1.05E+08,2.10E+07,2.28E+07,4.50E+07,1,0,0,0,0,80,156,0.038103052,0.057154578,0,39,6.090909091,13.011184,169.2909091,0,0,0,0,1,0,0,0,1,6.7,0.5,10.66666667,0,0,0,0,0,0,4,2,6,64,-1,7,2,0,4089.666667,1328.122861,5566,2992,3.50E+07,1.74E+07,4.50E+07,1.50E+07,No Label
192.168.0.9-20.198.162.78-51203-443-6,192.168.0.9,51203,20.198.162.78,443,6,26-05-2021 20:27,60104068,3,3,101,443,101,0,33.66666667,58.31237719,171,101,147.6666667,40.41451884,9.050968064,0.099826854,1.20E+07,2.68E+07,5.99E+07,46640,6.00E+07,3.00E+07,4.23E+07,5.99E+07,93476,6.01E+07,3.00E+07,4.24E+07,6.00E+07,46906,0,1,0,0,60,60,0.049913427,0.049913427,0,171,92.14285714,70.30037594,4942.142857,0,0,0,1,1,0,0,0,1,107.5,33.66666667,147.6666667,0,0,0,0,0,0,3,101,3,443,-1,7889,1,0,93848,0,93848,93848,5.99E+07,0,5.99E+07,5.99E+07,No Label
142.250.196.46-192.168.0.9-443-52681-17,192.168.0.9,52681,142.250.196.46,443,17,26-05-2021 20:27,119444370,208,206,12309,11679,474,33,59.17788462,95.28757436,1350,25,56.69417476,117.378224,200.8298926,3.466048672,289211.5496,743939.4924,6413669,1,1.19E+08,576704.2029,1002110.086,6475473,7090,1.19E+08,582655.4634,1006571.723,6478649,1,0,0,0,0,1664,1648,1.741396434,1.724652238,25,1350,57.88915663,106.6059485,11364.82826,0,0,0,0,0,0,0,0,0,58.02898551,59.17788462,56.69417476,0,0,0,0,0,0,208,12309,206,11679,-1,-1,208,0,2.05E+07,7009068.741,2.46E+07,1.24E+07,6408149.333,6446.703835,6413669,6401064,No Label
142.250.182.5-192.168.0.9-443-51333-6,192.168.0.9,51333,142.250.182.5,443,6,26-05-2021 20:27,90385267,16,17,1383,1390,581,0,86.4375,160.2206681,580,0,81.76470588,157.3298801,30.67977882,0.365103751,2824539.594,1.11E+07,4.50E+07,1,9.03E+07,6019108.533,1.58E+07,4.51E+07,121,9.04E+07,5649079.188,1.54E+07,4.51E+07,1,0,0,0,0,356,388,0.17702,0.18808375,0,581,81.55882353,154.541,23882.92068,0,1,0,0,0,0,0,0,1,84.03030303,86.4375,81.76470588,0,0,0,0,0,0,16,1383,17,1390,-1,270,10,0,161334.5,157925.9356,273005,49664,4.50E+07,2350.422941,4.50E+07,4.50E+07,No Label
192.168.0.9-216.239.32.116-51339-443-6,192.168.0.9,51339,216.239.32.116,443,6,26-05-2021 20:27,90308079,6,7,649,792,583,0,108.1666667,234.0029202,580,0,113.1428571,220.505048,15.95649045,0.143951683,7525673.25,1.75E+07,4.50E+07,85,9.02E+07,1.80E+07,2.46E+07,4.51E+07,474,9.03E+07,1.51E+07,2.32E+07,4.51E+07,33633,0,0,0,0,120,188,0.066439239,0.077512445,0,583,102.9285714,210.6785609,44385.45604,0,1,0,0,0,0,0,0,1,110.8461538,108.1666667,113.1428571,0,0,0,0,0,0,6,649,7,792,-1,261,4,0,144707,132687.1733,238531,50883,4.50E+07,33134.31666,4.50E+07,4.50E+07,No Label
142.250.195.131-192.168.0.9-443-51340-6,192.168.0.9,51340,142.250.195.131,443,6,26-05-2021 20:27,90696107,6,7,647,792,581,0,107.8333333,233.1912663,580,0,113.1428571,220.505048,15.86617163,0.14333581,7558008.917,1.75E+07,4.50E+07,125,9.02E+07,1.80E+07,2.46E+07,4.51E+07,560,9.07E+07,1.51E+07,2.32E+07,4.51E+07,33923,0,0,0,0,120,188,0.066154989,0.077180821,0,581,102.7857143,210.3283801,44238.02747,0,1,0,0,0,0,0,0,1,110.6923077,107.8333333,113.1428571,0,0,0,0,0,0,6,647,7,792,-1,261,4,0,332374,401447.1471,616240,48508,4.50E+07,30742.17442,4.50E+07,4.50E+07,No Label
142.250.195.131-192.168.0.9-443-51341-6,192.168.0.9,51341,142.250.195.131,443,6,26-05-2021 20:27,90442828,6,7,647,792,581,0,107.8333333,233.1912663,580,0,113.1428571,220.505048,15.91060377,0.143737213,7536902.333,1.75E+07,4.50E+07,76,9.02E+07,1.80E+07,2.46E+07,4.51E+07,1469,9.04E+07,1.51E+07,2.32E+07,4.51E+07,34281,0,0,0,0,120,188,0.066340252,0.077396961,0,581,102.7857143,210.3283801,44238.02747,0,1,0,0,0,0,0,0,1,110.6923077,107.8333333,113.1428571,0,0,0,0,0,0,6,647,7,792,-1,261,4,0,213796.5,232768.9458,378389,49204,4.50E+07,41556.66553,4.50E+07,4.50E+07,No Label
192.168.0.9-216.239.32.116-51339-443-6,192.168.0.9,51339,216.239.32.116,443,6,26-05-2021 20:29,50858,0,2,0,0,0,0,0,0,0,0,0,0,0,39.32517991,50858,0,50858,50858,0,0,0,0,0,50858,50858,0,50858,50858,0,0,0,0,0,40,0,39.32517991,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,261,0,0,0,0,0,0,0,0,0,0,No Label
142.250.195.131-192.168.0.9-443-51340-6,192.168.0.9,51340,142.250.195.131,443,6,26-05-2021 20:29,50713,0,2,0,0,0,0,0,0,0,0,0,0,0,39.43761955,50713,0,50713,50713,0,0,0,0,0,50713,50713,0,50713,50713,0,0,0,0,0,40,0,39.43761955,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,261,0,0,0,0,0,0,0,0,0,0,No Label
142.250.195.131-192.168.0.9-443-51341-6,192.168.0.9,51341,142.250.195.131,443,6,26-05-2021 20:29,50618,0,2,0,0,0,0,0,0,0,0,0,0,0,39.51163618,50618,0,50618,50618,0,0,0,0,0,50618,50618,0,50618,50618,0,0,0,0,0,40,0,39.51163618,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,261,0,0,0,0,0,0,0,0,0,0,No Label
157.240.15.60-192.168.0.9-443-51320-6,192.168.0.9,51320,157.240.15.60,443,6,26-05-2021 20:27,116697993,32,39,1487,4828,426,0,46.46875,93.84200324,1360,0,123.7948718,230.0561922,54.11404119,0.608408064,1667114.186,5612743.427,4.50E+07,0,1.17E+08,3764447.968,8038396.115,4.51E+07,84566,1.17E+08,3069567.474,7393899.32,4.51E+07,0,0,1,0,0,664,780,0.274212085,0.334195979,0,1360,88.73611111,183.4527988,33654.92938,0,0,0,1,1,0,0,0,1,89.98591549,46.46875,123.7948718,0,0,0,0,0,0,32,1487,39,4828,-1,604,10,0,1.22E+07,2.16E+07,4.45E+07,45132,1.69E+07,1.89E+07,4.50E+07,5068760,No Label
142.251.10.189-192.168.0.9-443-51310-6,192.168.0.9,51310,142.251.10.189,443,6,26-05-2021 20:27,109528316,5,5,0,260,0,0,0,0,52,52,52,0,2.37381537,0.091300591,1.22E+07,1.44E+07,2.93E+07,42196,1.09E+08,2.74E+07,2284402.895,2.93E+07,2.45E+07,1.09E+08,2.74E+07,2280062.515,2.93E+07,2.45E+07,0,1,0,0,100,100,0.045650296,0.045650296,0,52,28.36363636,27.15611433,737.4545455,0,0,0,1,1,0,0,0,1,31.2,0,52,0,0,0,0,0,0,5,0,5,260,-1,293,0,0,45984,4700.37112,52751,42196,2.73E+07,2282342.932,2.93E+07,2.45E+07,No Label
192.168.0.9-3.209.255.103-51348-443-6,192.168.0.9,51348,3.209.255.103,443,6,26-05-2021 20:29,10720208,13,15,3366,5807,1360,0,258.9230769,437.9637469,1360,0,387.1333333,583.8038891,855.6736959,2.61188962,397044.7407,1869865.457,9743420,0,1.05E+07,874188.9167,2875130.707,9999451,8,1.07E+07,765712.5714,2586286.017,9743420,0,0,0,0,0,260,324,1.212663038,1.399226582,0,1360,316.3103448,510.3020187,260408.1502,0,1,0,0,0,0,0,0,1,327.6071429,258.9230769,387.1333333,0,0,0,0,0,0,13,3366,15,5807,-1,142,7,0,976556,0,976556,976556,9743420,0,9743420,9743420,No Label
142.250.182.5-192.168.0.9-443-51325-6,192.168.0.9,51325,142.250.182.5,443,6,26-05-2021 20:28,90158719,2,4,2,1,1,1,1,0,1,0,0.25,0.5,0.033274652,0.066549304,1.80E+07,2.46E+07,4.50E+07,48071,4.51E+07,4.51E+07,0,4.51E+07,4.51E+07,9.02E+07,3.01E+07,2.60E+07,4.51E+07,48071,0,0,0,0,40,116,0.022183101,0.044366203,0,1,0.571428571,0.534522484,0.285714286,0,0,0,0,1,0,0,0,2,0.666666667,1,0.25,0,0,0,0,0,0,2,2,4,1,-1,360,2,0,50406.5,3302.895775,52742,48071,4.50E+07,3181.980515,4.50E+07,4.50E+07,No Label
192.168.0.9-224.0.0.252-0-0-0,192.168.0.9,0,224.0.0.252,0,0,26-05-2021 20:28,59011094,1,1,0,0,0,0,0,0,0,0,0,0,0,0.033891932,5.90E+07,0,5.90E+07,5.90E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016945966,0.016945966,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,5.90E+07,0,5.90E+07,5.90E+07,No Label
142.250.193.174-192.168.0.9-443-55819-17,192.168.0.9,55819,142.250.193.174,443,17,26-05-2021 20:28,107220232,59,51,33851,8730,1350,33,573.7457627,591.9535045,1345,25,171.1764706,260.2801342,397.1358689,1.025925779,983671.8532,3417780.134,1.58E+07,1,1.07E+08,1847835.69,4547538.98,1.58E+07,63,1.07E+08,2144404.64,4839744.97,1.58E+07,1,0,0,0,0,472,408,0.550269281,0.475656497,25,1350,395.7297297,513.9282395,264122.2354,0,0,0,0,0,0,0,0,0,399.3272727,573.7457627,171.1764706,0,0,0,0,0,0,59,33851,51,8730,-1,-1,59,0,835009.5,1771394.368,5218952,200250,1.25E+07,3495080.822,1.58E+07,6786761,No Label
142.250.182.5-192.168.0.9-443-51325-6,192.168.0.9,51325,142.250.182.5,443,6,26-05-2021 20:30,14718887,1,3,0,74,0,0,0,0,73,0,24.66666667,41.8608807,5.027554054,0.271759679,4906295.667,8455832.101,1.47E+07,578,0,0,0,0,0,1.47E+07,7359154.5,1.03E+07,1.47E+07,48098,0,0,0,0,20,72,0.06793992,0.203819759,0,73,15,32.42684073,1051.5,0,0,0,0,1,0,0,0,3,18.75,0,24.66666667,0,0,0,0,0,0,1,0,3,74,-1,360,0,0,48098,0,48098,48098,1.47E+07,0,1.47E+07,1.47E+07,No Label
192.168.0.1-239.255.255.250-1900-1900-17,192.168.0.1,1900,239.255.255.250,1900,17,26-05-2021 20:28,101863487,127,1,39207,265,345,261,308.7165354,30.85730024,265,265,265,0,387.4990064,1.256583726,802074.7008,4580915.334,2.99E+07,85,1.02E+08,808434.7222,4598639.51,2.99E+07,85,0,0,0,0,0,0,0,0,0,1016,8,1.246766665,0.00981706,261,345,308.0387597,31.09169983,966.6937984,0,0,0,0,0,0,0,0,0,310.4453125,308.7165354,265,0,0,0,0,0,0,127,39207,1,265,-1,-1,127,0,3006339.333,1307.708811,3007803,3005286,2.99E+07,1573.457763,2.99E+07,2.99E+07,No Label
192.168.0.9-74.125.200.188-51303-5228-6,192.168.0.9,51303,74.125.200.188,5228,6,26-05-2021 20:28,90260199,2,4,2,1,1,1,1,0,1,0,0.25,0.5,0.033237241,0.066474482,1.81E+07,2.46E+07,4.50E+07,81278,4.51E+07,4.51E+07,0,4.51E+07,4.51E+07,9.03E+07,3.01E+07,2.60E+07,4.51E+07,81278,0,0,0,0,40,116,0.022158161,0.044316322,0,1,0.571428571,0.534522484,0.285714286,0,0,0,0,1,0,0,0,2,0.666666667,1,0.25,0,0,0,0,0,0,2,2,4,1,-1,265,2,0,81513,332.3401872,81748,81278,4.50E+07,8883.382492,4.50E+07,4.50E+07,No Label
192.168.0.9-239.192.152.143-0-0-0,192.168.0.9,0,239.192.152.143,0,0,26-05-2021 20:28,119507326,2,1,0,0,0,0,0,0,0,0,0,0,0,0.025103064,5.98E+07,356807.496,6.00E+07,5.95E+07,5.95E+07,5.95E+07,0,5.95E+07,5.95E+07,0,0,0,0,0,0,0,0,0,0,0,0.016735376,0.008367688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,5.98E+07,356807.496,6.00E+07,5.95E+07,No Label
192.168.0.9-224.0.0.251-0-0-0,192.168.0.9,0,224.0.0.251,0,0,26-05-2021 20:28,114006817,2,1,0,0,0,0,0,0,0,0,0,0,0,0.026314216,5.70E+07,3531359.855,5.95E+07,5.45E+07,5.95E+07,5.95E+07,0,5.95E+07,5.95E+07,0,0,0,0,0,0,0,0,0,0,0,0.017542811,0.008771405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,5.70E+07,3531359.855,5.95E+07,5.45E+07,No Label
192.168.0.9-239.255.255.250-0-0-0,192.168.0.9,0,239.255.255.250,0,0,26-05-2021 20:28,116990171,2,1,0,0,0,0,0,0,0,0,0,0,0,0.02564318,5.85E+07,4237865.595,6.15E+07,5.55E+07,6.15E+07,6.15E+07,0,6.15E+07,6.15E+07,0,0,0,0,0,0,0,0,0,0,0,0.017095453,0.008547727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,5.85E+07,4237865.595,6.15E+07,5.55E+07,No Label
192.168.0.9-52.184.87.25-51354-443-6,192.168.0.9,51354,52.184.87.25,443,6,26-05-2021 20:31,755486,14,17,3256,6812,1360,0,232.5714286,419.6523679,1360,0,400.7058824,581.5471568,13326.52094,41.03318923,25182.86667,77798.33897,407831,1,672902,51761.69231,113295.6226,408694,9,754623,47163.9375,103203.2776,407859,1,0,0,0,0,280,412,18.53111772,22.50207151,0,1360,314.625,508.6279932,258702.4355,0,1,0,0,0,0,0,0,1,324.7741935,232.5714286,400.7058824,0,0,0,0,0,0,14,3256,17,6812,-1,2050,7,0,0,0,0,0,0,0,0,0,No Label
192.168.0.9-52.184.87.25-51354-443-6,52.184.87.25,443,192.168.0.9,51354,6,26-05-2021 20:31,744,1,2,0,42,0,0,0,0,42,0,21,29.69848481,56451.6129,4032.258065,372,398.8082246,654,90,0,0,0,0,0,90,90,0,90,90,0,1,0,0,20,40,1344.086022,2688.172043,0,42,21,24.24871131,588,0,0,0,1,1,0,0,0,2,28,0,21,0,0,0,0,0,0,1,0,2,42,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.9-52.114.128.43-51355-443-6,192.168.0.9,51355,52.114.128.43,443,6,26-05-2021 20:31,1206024,9,9,2949,4474,1360,0,327.6666667,516.2034483,1360,0,497.1111111,653.5375744,6154.935557,14.92507612,70942.58824,102842.3314,250597,13,964977,120622.125,144429.6251,355692,13,1052751,131593.875,124419.2714,251283,148,0,0,0,0,180,204,7.462538059,7.462538059,0,1360,390.6842105,569.5482667,324385.2281,0,1,0,0,0,0,0,0,1,412.3888889,327.6666667,497.1111111,0,0,0,0,0,0,9,2949,9,4474,-1,2046,5,0,0,0,0,0,0,0,0,0,No Label
142.250.182.5-192.168.0.9-443-51333-6,192.168.0.9,51333,142.250.182.5,443,6,26-05-2021 20:29,104829631,3,5,2,74,1,0,0.666666667,0.577350269,73,0,14.8,32.53767048,0.724985858,0.076314301,1.50E+07,2.12E+07,4.50E+07,249,5.98E+07,2.99E+07,2.14E+07,4.51E+07,1.47E+07,1.05E+08,2.62E+07,2.26E+07,4.51E+07,52608,0,0,0,0,60,136,0.028617863,0.047696438,0,73,8.555555556,24.17183853,584.2777778,0,0,0,0,1,0,0,0,1,9.625,0.666666667,14.8,0,0,0,0,0,0,3,2,5,74,-1,270,2,0,50774.66667,2212.580921,52608,48317,3.49E+07,1.75E+07,4.50E+07,1.47E+07,No Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,26-05-2021 20:29,119708689,60,1,0,0,0,0,0,0,0,0,0,0,0,0.509570362,1995144.817,209343.4977,2147728,512603,1.18E+08,1994246,211023.6724,2147728,512603,0,0,0,0,0,0,0,0,0,0,0,0.50121675,0.008353612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.9-20.198.162.78-51203-443-6,192.168.0.9,51203,20.198.162.78,443,6,26-05-2021 20:29,60094517,3,3,101,443,101,0,33.66666667,58.31237719,171,101,147.6666667,40.41451884,9.052406561,0.099842719,1.20E+07,2.68E+07,5.99E+07,47058,6.00E+07,3.00E+07,4.23E+07,5.99E+07,94184,6.00E+07,3.00E+07,4.24E+07,6.00E+07,47403,0,1,0,0,60,60,0.04992136,0.04992136,0,171,92.14285714,70.30037594,4942.142857,0,0,0,1,1,0,0,0,1,107.5,33.66666667,147.6666667,0,0,0,0,0,0,3,101,3,443,-1,7687,1,0,95233,0,95233,95233,5.99E+07,0,5.99E+07,5.99E+07,No Label
142.250.196.46-192.168.0.9-443-52681-17,192.168.0.9,52681,142.250.196.46,443,17,26-05-2021 20:29,119972529,176,179,10690,10059,495,33,60.73863636,101.1874068,1350,26,56.19553073,119.9004774,172.9479254,2.959010725,338905.4492,1043098.546,1.22E+07,0,1.20E+08,685178.1657,1430248.987,1.23E+07,3091,1.20E+08,674002.9719,1419582.991,1.23E+07,0,0,0,0,0,1408,1432,1.4670025,1.492008225,26,1350,58.38764045,110.7343796,12262.10283,0,0,0,0,0,0,0,0,1,58.55211268,60.73863636,56.19553073,0,0,0,0,0,0,176,10690,179,10059,-1,-1,176,0,1.59E+07,1.03E+07,2.56E+07,61906,7576697.2,2608637.65,1.22E+07,6401848,No Label
157.240.15.60-192.168.0.9-443-51320-6,192.168.0.9,51320,157.240.15.60,443,6,26-05-2021 20:29,102310856,13,15,186,297,31,0,14.30769231,16.08511017,38,0,19.8,19.250974,4.720906646,0.273675748,3789290.963,7478279.028,2.57E+07,42086,1.02E+08,8499688.667,9414780.264,2.57E+07,297386,1.02E+08,7304144.071,9261119.387,2.58E+07,48282,0,1,0,0,260,300,0.12706374,0.146612008,0,38,17.72413793,17.61269135,310.2068966,0,0,0,1,1,0,0,0,1,18.35714286,14.30769231,19.8,0,0,0,0,0,0,13,186,15,297,-1,604,6,0,307935.5,8540.665167,316146,297386,1.67E+07,5828689.029,2.57E+07,1.07E+07,No Label
192.168.0.1-224.0.0.1-0-0-0,192.168.0.1,0,224.0.0.1,0,0,26-05-2021 20:29,119822960,2,1,0,0,0,0,0,0,0,0,0,0,0,0.025036938,5.99E+07,997.0205615,5.99E+07,5.99E+07,5.99E+07,5.99E+07,0,5.99E+07,5.99E+07,0,0,0,0,0,0,0,0,0,0,0,0.016691292,0.008345646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,5.99E+07,997.0205615,5.99E+07,5.99E+07,No Label
142.251.10.189-192.168.0.9-443-56105-17,192.168.0.9,56105,142.251.10.189,443,17,26-05-2021 20:30,118112042,71,73,4453,5799,1346,33,62.71830986,174.5266401,1350,25,79.43835616,234.8526125,86.7989396,1.21918136,825958.3357,2290308.948,1.28E+07,92,1.18E+08,1685872.171,3097833.839,1.29E+07,92,1.18E+08,1640445.028,3069027.107,1.30E+07,147,0,0,0,0,568,584,0.601124143,0.618057217,25,1350,80.0137931,231.8031668,53732.70814,0,0,0,0,0,0,0,0,1,80.56944444,62.71830986,79.43835616,0,0,0,0,0,0,71,4453,73,5799,-1,-1,71,0,4223007.25,4441179.76,8841756,73472,9347895.75,3214351.974,1.28E+07,6402927,No Label
142.251.10.189-192.168.0.9-443-51310-6,192.168.0.9,51310,142.251.10.189,443,6,26-05-2021 20:30,115362191,5,7,41,174,39,0,8.2,17.22498186,52,0,24.85714286,24.37504579,1.863695533,0.104020216,1.05E+07,1.86E+07,4.50E+07,1,1.15E+08,2.87E+07,2.14E+07,4.51E+07,885,1.15E+08,1.92E+07,2.23E+07,4.55E+07,1,0,1,0,0,100,164,0.043341757,0.060678459,0,52,20.53846154,23.51104487,552.7692308,0,0,0,1,1,0,0,0,1,22.25,8.2,24.85714286,0,0,0,0,0,0,5,41,7,174,-1,293,3,0,49713.66667,3595.579555,53804,47052,3.83E+07,1.17E+07,4.50E+07,2.47E+07,No Label
192.168.0.9-13.35.238.22-51349-443-6,192.168.0.9,51349,13.35.238.22,443,6,26-05-2021 20:30,90043542,15,17,1090,5444,517,0,72.66666667,157.9017175,1360,0,320.2352941,541.2971145,72.5648931,0.355383621,2904630.387,1.12E+07,4.50E+07,0,9.00E+07,6430948.786,1.63E+07,4.50E+07,176,9.00E+07,5627721.375,1.54E+07,4.50E+07,0,0,0,0,0,336,388,0.166586072,0.188797549,0,1360,198,417.0558266,173935.5625,0,1,0,0,0,0,0,0,1,204.1875,72.66666667,320.2352941,0,0,0,0,0,0,15,1090,17,5444,-1,7,7,0,15434.5,15342.09583,26283,4586,4.50E+07,4307.694511,4.50E+07,4.50E+07,No Label
192.168.0.9-49.205.171.194-53103-53-17,192.168.0.9,53103,49.205.171.194,53,17,26-05-2021 20:21,5640,0,2,0,152,0,0,0,0,105,47,76,41.01219331,26950.35461,354.6099291,5640,0,5640,5640,0,0,0,0,0,5640,5640,0,5640,5640,0,0,0,0,0,16,0,354.6099291,47,105,66.33333333,33.48631561,1121.333333,0,0,0,0,0,0,0,0,0,99.5,0,76,0,0,0,0,0,0,0,0,2,152,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.0.1-239.255.255.250-1900-1900-17,192.168.0.1,1900,239.255.255.250,1900,17,26-05-2021 20:30,101863374,127,1,39207,265,345,261,308.7165354,30.85730024,265,265,265,0,387.4994363,1.25658512,802073.811,4577102.82,2.99E+07,0,1.02E+08,808437.3571,4594810.683,2.99E+07,0,0,0,0,0,0,0,0,0,0,1016,8,1.246768048,0.009817071,261,345,308.0387597,31.09169983,966.6937984,0,0,0,0,0,0,0,0,0,310.4453125,308.7165354,265,0,0,0,0,0,0,127,39207,1,265,-1,-1,127,0,3034053.333,52758.97915,3094974,3003474,2.99E+07,52673.94306,2.99E+07,2.99E+07,No Label
172.217.160.131-192.168.0.9-443-51353-6,192.168.0.9,51353,172.217.160.131,443,6,26-05-2021 20:30,90306771,6,7,649,792,583,0,108.1666667,234.0029202,580,0,113.1428571,220.505048,15.95672156,0.143953768,7525564.25,1.75E+07,4.50E+07,111,9.02E+07,1.80E+07,2.46E+07,4.51E+07,529,9.03E+07,1.51E+07,2.32E+07,4.51E+07,33521,0,0,0,0,120,188,0.066440201,0.077513568,0,583,102.9285714,210.6785609,44385.45604,0,1,0,0,0,0,0,0,1,110.8461538,108.1666667,113.1428571,0,0,0,0,0,0,6,649,7,792,-1,261,4,0,137973.5,125307.0998,226579,49368,4.50E+07,34291.14335,4.50E+07,4.50E+07,No Label
